Latitude,Longitude,Bedrooms,Bath,Floor_area (sqm),brgy_area_sqm,city_pop,Price (PHP),Food_Count,Education_Count,Healthcare_Count,Public_Services_Count,Finance_Count,Transportation_Count
14.588377,121.059897,2,2,114.0,816847.128678576,803159,42157000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,13096600.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,70.0,816847.128678576,803159,27332000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,70.0,816847.128678576,803159,27144000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,11267200.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,74.0,816847.128678576,803159,26774000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,2,2,114.0,816847.128678576,803159,45954000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,70.0,816847.128678576,803159,27462000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,70.0,816847.128678576,803159,26708000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588716,121.060009,1,1,115.0,816847.128678576,803159,41239000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588716,121.060009,1,1,84.0,816847.128678576,803159,28932000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,13108800.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,58.0,816847.128678576,803159,12488000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,13096600.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,11166400.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,47.0,816847.128678576,803159,11054400.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,1,1,70.0,816847.128678576,803159,27646000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,13096600.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,52.0,816847.128678576,803159,12995800.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,2,2,74.0,816847.128678576,803159,17641900.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,59.0,816847.128678576,803159,14632000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588716,121.060009,1,1,82.0,816847.128678576,803159,28056000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588377,121.059897,2,2,114.0,816847.128678576,803159,41924000.0,71.0,4.0,5.0,0.0,63.0,8.0
14.583771,121.059675,1,1,47.0,816847.128678576,803159,11054400.0,71.0,4.0,5.0,0.0,63.0,8.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16011000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16618000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,18160000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15669000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15229000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,53.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16602000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8872000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15972000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16274000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,18392000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15898000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,53.0,3741585.0591974,803159,15627000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15635000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16145000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15898000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15635000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16755000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15364000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16411000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,16033000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16007000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16420000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16672000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16172000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15737000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15364000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16274000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16274000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15601000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16322000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16532000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16042000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16205000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16742000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15982000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15560000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15562000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15352000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16420000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16283000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15560000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16252000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15702000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16283000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16351000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15695000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15364000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16283000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15364000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25471000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15830000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15762000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16411000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16392000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16322000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25579000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16602000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16402000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,28695000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8830000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8830000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16382000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16332000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16007000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25579000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16332000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,28695000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8830000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8830000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16382000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25579000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15635000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16411000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,101.0,3741585.0591974,803159,28344000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,101.0,3741585.0591974,803159,28096000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,53.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8788000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8788000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,141.0,3741585.0591974,803159,39127000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8408000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8915000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,30868000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25471000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,10021000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587518,121.062753,1,1,36.0,3741585.0591974,803159,8500000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16214000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587518,121.062753,1,1,49.0,3741585.0591974,803159,10500000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15737000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15635000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25364000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,26640000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16122000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16122000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,26640000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,18160000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,143.0,3741585.0591974,803159,48778000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587518,121.062753,1,1,49.0,3741585.0591974,803159,11200000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,24349000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587518,121.062753,1,1,32.0,3741585.0591974,803159,7400000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,26748000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,34.0,3741585.0591974,803159,8455000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25471000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8872000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27083000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,132.0,3741585.0591974,803159,33705000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25136000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,53.0,3741585.0591974,803159,15155000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15669000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8957000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27405000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16052000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15422000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16205000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15422000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8323000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15162000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15162000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16618000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15972000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8577000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15692000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15695000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16042000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16205000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15562000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15422000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16052000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,101.0,3741585.0591974,803159,28594000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,26008000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16618000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15422000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8323000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27083000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8746000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8365000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,26008000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27083000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16214000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,100.0,3741585.0591974,803159,26153000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16052000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27178000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16489000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16242000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15422000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16402000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16872000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16274000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15567000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16411000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15702000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15492000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16351000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15567000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15770000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15282000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15635000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16076000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16007000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16205000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16205000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15627000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8788000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25686000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16052000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25686000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25579000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27298000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15297000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8746000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,137.0,3741585.0591974,803159,46903000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16242000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25471000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25686000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,25686000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,35.0,3741585.0591974,803159,8746000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,164.0,3741585.0591974,803159,56507000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27298000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16042000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16007000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,100.0,3741585.0591974,803159,26699000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15229000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27512000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16351000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,32.0,3741585.0591974,803159,9206000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15902000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,164.0,3741585.0591974,803159,56507000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,2,1,89.0,3741585.0591974,803159,27298000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.587964,121.079045,1,1,88.0,3741585.0591974,803159,24000000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,57.0,3741585.0591974,803159,16420000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,53.0,3741585.0591974,803159,15560000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,16262000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,56.0,3741585.0591974,803159,15229000.0,122.0,2.0,5.0,2.0,43.0,5.0
14.588882,121.079016,1,1,58.0,3741585.0591974,803159,15762000.0,122.0,2.0,5.0,2.0,43.0,5.0
